Filename	Comment	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	Actual	Predicted
libpng/contrib/libtests/pngimage.c/pngimage.c	Move the result to the 'original' fields	2.85	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.90514827	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.2690481	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"FILE DATA HANDLING
 *    The original file is cached in memory.  During write the output file is
 *    written to memory.
 *
 *    In both cases the file data is held in a linked list of buffers - not all
 *    of these are in use at any time."	15.45	10.85	0.05	1.13	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9981779	0.99999547	0.99999696	0.9640276	0.0	0.0	0.46211717	2.0	0.9228723	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	erroneous behavior in libpng	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.34650722	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	problem, antidote	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	error handling	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.800499	0.90514827	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	absent = gray, no alpha	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.39571372	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Certain transforms require the png_info to be zapped to allow the
    * transform to work correctly."	6.35	0.05	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.9950548	0.46211717	0.0	0.0	0.0	0.46211717	2.0	0.2603611	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	SEQUENTIAL_READ	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9950548	0.9950548	0.9993293	0.0	0.0	0.0	0.0	2.0	-0.3211466	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	one at a time	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.2913126	0.46211717	0.0	0.0	0.0	2.0	-0.4427485	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	required by POSIX 1003.1	2.85	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.7615942	0.0	2.0	-0.3211466	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	'e' remains set to the name of the last thing changed:	4.95	1.25	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.7615942	0.90514827	0.0	0.0	0.0	0.46211717	2.0	-0.01894047	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	such as out-of-memory in a callback	1.45	0.05	0.05	0.23	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.8617232	0.46211717	0.0	0.0	0.0	2.0	-0.34650722	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	"side effect of EXPAND_16 - expands the tRNS chunk in an RGB or G 16-bit
       * image."	7.75	0.05	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.9640276	0.90514827	0.0	0.0	0.0	0.0	2.0	0.33826074	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Used on a read, both the original read and when validating a written
    * image."	4.95	2.45	0.05	1.85	0.05	3.65	0.05	0.41	0.05	0.05	0.05	0.99975324	0.99999547	0.99975324	0.0	0.0	0.0	0.0	2.0	-0.01894047	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"This cleans out any previous read and sets operation and transforms to
    * empty."	4.95	2.45	0.05	3.29	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9993293	0.99999547	0.0	0.0	0.0	0.0	2.0	-0.01894047	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	no error	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.66403675	0.7615942	0.0	0.0	0.0	2.0	-0.4427485	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	INFO_IMAGE	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.2690481	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	error handler callbacks for libpng	3.55	1.25	0.05	0.23	0.05	4.85	0.05	0.41	0.05	0.05	0.05	0.46211717	0.7615942	0.9836749	0.9640276	0.0	0.0	0.0	2.0	-0.21532601	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Result masks apply to the result bits in the 'results' field below; these
 * bits are simple 1U<<error_level.  A pass requires either nothing worse than
 * warnings (--relaxes) or nothing worse than information (--strict)"	15.45	1.25	0.05	2.21	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.9640276	0.99918085	0.9640276	0.46211717	0.0	0.46211717	2.0	0.76519716	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Need the stray bits at the end, this depends only on the low bits
          * of the image width; overflow does not matter.  If the width is an
          * exact multiple of 8 bits this gives a mask of 0, not 0xff."	14.75	2.45	0.05	3.65	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.9993293	0.9985079	0.7615942	0.0	0.0	0.0	2.0	0.80854446	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Second test: write the original PNG data out to a new file (to test the
    * write side) then read the result back in and make sure that it hasn't
    * changed."	12.65	9.65	0.05	2.03	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9950548	0.99999547	0.9999996	0.9640276	0.46211717	0.0	0.0	2.0	0.6844149	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	pre 1.7.0	2.85	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.46211717	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	"Clean it on the way out - if control returns to the caller then the
    * written_file contains the required data."	7.75	2.45	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9981779	0.99975324	0.0	0.0	0.0	0.0	2.0	0.31274346	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Release allocated memory	2.15	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9993293	0.9993293	0.99975324	0.9866143	0.0	0.0	0.0	2.0	-0.29531687	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Reversible transforms are those which are supported on both read and
    * write."	3.55	1.25	0.05	1.85	0.05	3.65	0.05	0.41	0.05	0.05	0.05	0.9981779	0.9999877	0.9981779	0.0	0.0	0.0	0.0	2.0	-0.01894047	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Derived information for the original image.	3.55	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.7615942	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Log this to stdout if logging is on, otherwise just do an information
       * display_log."	5.65	2.45	0.05	1.85	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9999666	0.9950548	0.0	0.0	0.0	0.7615942	2.0	0.17891751	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"The png_read_png API requires us to make the info struct, but it does the
    * call to png_read_info."	6.35	1.25	0.05	3.29	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9999666	0.997283	0.46211717	0.46211717	0.0	0.90514827	2.0	0.5434382	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	transforms that should do nothing	2.15	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9640276	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.29531687	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	expands the tRNS chunk in files without alpha	4.25	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.90514827	0.90514827	0.0	0.0	0.0	0.0	2.0	-0.13233735	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Skip over known bugs	2.15	0.05	0.05	1.67	0.05	0.05	0.05	0.41	8.05	0.05	0.05	0.0	0.46211717	0.5370496	0.7615942	0.0	0.46211717	0.0	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	no point testing more	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.34650722	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Remove the user limits, if any	2.85	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.99999547	0.99999833	0.99999547	0.0	0.0	0.0	0.0	2.0	-0.29531687	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"All transforms reversible: write the PNG with the transformations
             * reversed, then read it back in with no transformations.  The
             * result should be the same as the original apart from the loss of
             * low order bits because of the SHIFT/sBIT transform."	13.35	4.85	0.05	3.65	1.25	4.85	0.05	0.41	0.05	0.05	0.05	0.9999092	0.99999976	0.99999976	0.0	0.0	0.0	0.0	2.0	0.8525816	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	on write strips a trailing filler channel	3.55	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.7615942	0.800499	0.7615942	0.0	0.0	0.0	2.0	-0.13233735	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	required by ANSI-C	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.18794475	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"All the chunks from the original PNG should be preserved in the output PNG
    * because the PNG format has not been changed."	6.35	0.05	0.05	0.41	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9981779	0.9866143	0.0	0.0	0.0	0.0	2.0	0.5434382	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	fread failed - probably end of file	4.25	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9866143	0.9959494	0.7615942	0.0	0.0	0.0	2.0	-0.13233735	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	params	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Avoid update outside the loop	2.85	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	5.05	0.05	0.9981779	0.9993293	0.99975324	0.0	0.0	0.0	0.0	2.0	-0.29531687	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	The mask can be combined with sig_bits[0]	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9640276	0.7615942	0.0	0.0	0.0	0.0	2.0	-0.13233735	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	compare succeeded	1.45	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.9866143	0.90514827	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	!tested	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	"NOTE: on 64-bit systems this may trash the top bits of rowbytes,
    * which could lead to weird error messages."	9.15	1.25	0.05	1.85	0.05	1.25	0.05	0.41	5.05	0.05	0.05	0.9640276	0.9866143	0.99999887	0.9866143	0.0	0.0	0.0	2.0	0.2603611	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Set the IO handling	2.15	0.05	0.05	1.67	0.05	2.45	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.8617232	0.46211717	0.0	0.0	0.0	2.0	-0.24237283	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"skip known bad combos if the relevant option is set; skip
                * combos involving known bad single transforms in all cases."	11.25	1.25	0.05	4.91	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.99975324	0.9999994	0.9999092	0.0	0.0	0.0	0.0	2.0	0.48031244	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"Convert bpp to bytes; this gives '1' for low-bit depth grayscale,
          * where there are multiple pixels per byte."	9.15	3.65	0.05	4.91	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9993293	0.9999963	0.7615942	0.0	0.0	0.0	2.0	0.28676662	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Value is 1, 2, 3 or 4	3.55	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"List ALL the PNG_TRANSFORM_ macros here.  Check for support using the READ
    * macros; even if the transform is supported on write it cannot be tested
    * without the read support."	13.35	7.25	0.05	2.21	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.9999092	0.99999994	0.9999877	0.0	0.0	0.0	0.0	2.0	0.7984303	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"'active' transforms are discovered based on the original image format;
    * running one active transform can activate others.  At present the code
    * does not attempt to determine the closure."	12.65	0.05	0.05	3.47	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9999877	1.0	0.9999986	0.7615942	0.0	0.0	0.0	2.0	0.69929343	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	i.e. true-color depths	2.85	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.2690481	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	from the original read	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9640276	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.41951263	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	combo is ok	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.29531687	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	The name of the original file	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.34650722	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"unpacks low-bit-depth components into 1 byte per component on read,
       * reverses this on write."	7.05	2.45	0.05	3.29	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9993293	0.99975324	0.99999326	0.46211717	0.0	0.0	0.0	2.0	0.23356028	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	count of bytes read from current	2.85	2.45	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9993293	0.9999092	0.9999995	0.7615942	0.0	0.0	0.0	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	The result should be identical to the original_rows	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.24237283	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	NOTREACHED	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.39571372	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	set by the original read	2.15	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9866143	0.9950548	0.0	0.0	0.0	0.0	2.0	-0.34650722	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	shouldn't longjmp on warnings	2.15	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.10419473	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	READ_PNG and WRITE_PNG were not defined, so:	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9981779	0.9866143	0.0	0.0	0.0	0.7615942	2.0	0.17891751	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	flush	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	NOTREACHED	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.39571372	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	safety	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	"sanity check; this is a grayscale PNG; something is wrong in the
             * code above."	4.95	0.05	0.05	0.77	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.9640276	0.46211717	0.0	0.0	0.0	0.0	2.0	0.15115315	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	WRITE	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	no transform	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	Compare the png_info from read_ip with original_info	2.85	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9981779	0.9993293	0.9981779	0.0	0.0	0.0	0.46211717	2.0	0.03812647	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Log pass/fail to stdout	2.85	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9640276	0.946806	0.46211717	0.0	0.0	0.0	2.0	-0.07588426	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"bad_combos identifies the combos that occur in all failing cases;
          * bad_combo_list identifies transforms that do not prevent the
          * failure."	8.45	1.25	0.05	3.47	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9999092	0.9999994	0.999998	0.90514827	0.0	0.0	0.0	2.0	0.5632398	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	List combos by name	2.15	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.29531687	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	This structure is used to control the test of a single file.	4.25	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.9640276	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.01894047	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	of the original rows:	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	-0.41951263	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"If this involved any irreversible transformations then if we write
          * it out with just the reversible transformations and read it in again
          * with the same transforms we should get the same thing.  At present
          * this isn't done - it just seems like a waste of time and it would
          * require two sets of read png_struct/png_info.
          *
          * If there were no irreversible transformations then if we write it
          * out and read it back in again (without the reversible transforms)
          * we should get back to the place where we started."	28.75	15.65	0.05	10.31	2.45	3.65	0.05	0.41	0.05	0.05	0.05	0.9999877	1.0	1.0	0.7615942	0.0	0.0	0.7615942	2.0	0.9856328	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	current buffer being read	2.15	1.25	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9950548	0.9800964	0.46211717	0.0	0.0	0.46211717	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Original chunks valid	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9640276	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.39571372	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	params	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.0	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Original IHDR information	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.29531687	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Value is 1 or 2	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Value is 1	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.9640276	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	for y	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.39571372	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"This set of transforms failed.  If a single bit is set - if
                * there is just one transform - don't include this in further
                * 'exhaustive' tests.  Notice that each transform is tested on
                * its own before testing combos in the exhaustive case."	16.15	7.25	0.05	3.47	1.25	0.05	0.05	0.41	0.05	0.05	0.05	0.99999994	1.0	1.0	0.46211717	0.0	0.0	0.0	2.0	0.86018986	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Call this only once for a given buffer	2.85	1.25	0.05	1.67	0.05	7.25	0.05	0.41	0.05	0.05	0.05	0.7615942	0.9640276	0.66403675	0.46211717	0.0	0.0	0.46211717	2.0	-0.24237283	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	switches on warnings	1.45	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.90514827	0.90514827	0.0	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	else do not output any message	2.85	2.45	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.9640276	0.9866143	0.9981779	0.0	0.0	0.0	0.0	2.0	-0.24237283	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Now perform the initial read with a 0 transform.	3.55	0.05	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.99975324	0.9999092	0.9999502	0.46211717	0.0	0.0	0.0	2.0	-0.24237283	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	Release any memory held in the display.	2.85	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.90514827	0.66403675	0.46211717	0.0	0.0	0.46211717	2.0	-0.21532601	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	Some kind of funky error; errno should be non-zero	3.55	0.05	0.05	0.41	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.66403675	0.7615942	0.0	0.0	0.0	2.0	-0.10419473	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	reverses the order of low-bit-depth components packed into a byte	4.25	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.9640276	0.9998646	0.46211717	0.0	0.0	0.0	2.0	0.066590115	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	One byte per component	2.85	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.0	0.946806	0.46211717	0.0	0.0	0.0	2.0	-0.3713712	1	1
libpng/contrib/libtests/pngimage.c/pngimage.c	"First test: if there are options that should be ignored for this file
    * verify that they really are ignored."	7.05	2.45	0.05	1.85	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.99975324	0.9950548	0.0	0.0	0.0	0.0	2.0	0.2603611	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	bytes in the last buffer	2.15	2.45	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.7615942	0.0	0.9996986	0.90514827	0.0	0.0	0.46211717	2.0	-0.34650722	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	avoid the need to rewrite every time	3.55	1.25	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.90514827	0.946806	0.46211717	0.0	0.0	0.0	2.0	-0.21532601	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"called once after the first read to update all the info, original_pp and
    * original_ip must have been filled in."	6.35	2.45	0.05	0.41	0.05	13.25	0.05	0.41	0.05	5.05	0.05	0.9999666	0.99999994	0.99999547	0.0	0.0	0.0	0.0	2.0	0.31274346	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	abort on user or internal error	2.85	2.45	0.05	1.67	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.0	0.46211717	0.9890274	0.90514827	0.0	0.0	0.0	2.0	-0.2690481	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	"'level' is as above, fmt is a stdio style format string.  This routine
    * does not return if level is above LIBPNG_WARNING"	7.75	4.85	0.05	3.29	1.25	42.05	0.05	0.41	0.05	0.05	0.05	0.9866143	0.9999666	0.99997264	0.7615942	0.0	0.0	0.7615942	2.0	0.66894364	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	mask (if not zero) for the final byte	4.25	3.65	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.90514827	0.90514827	0.997283	0.46211717	0.0	0.0	0.0	2.0	-0.3211466	1	2
libpng/contrib/libtests/pngimage.c/pngimage.c	antidote	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.4427485	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	the transform was tested somewhere	2.15	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.90514827	0.46211717	0.0	0.0	0.0	0.0	2.0	-0.2690481	1	0
libpng/contrib/libtests/pngimage.c/pngimage.c	WRITE_PNG	0.75	0.05	0.05	0.23	0.05	0.05	0.05	0.41	0.05	0.05	0.05	0.46211717	0.46211717	0.46211717	0.0	0.0	0.0	0.46211717	2.0	-0.3211466	1	0
